Event_ID,User_ID,Event_Type,Event_Date,Days_Since_Install
E0005298,U02035,Signup,2024-06-08,0
E0005299,U02035,Onboarding,2024-06-09,1
E0005300,U02035,First_Action,2024-06-11,3
E0005301,U02035,Day1_Active,2024-06-12,4
E0005302,U02036,Install,2024-02-27,0
E0005303,U02037,Install,2024-05-27,0
E0005304,U02038,Install,2024-02-07,0
E0005305,U02038,Signup,2024-02-07,0
E0005306,U02038,Onboarding,2024-02-08,1
E0005307,U02038,First_Action,2024-02-10,3
E0005308,U02039,Install,2024-02-02,0
E0005309,U02040,Install,2024-02-23,0
E0005310,U02041,Install,2024-03-31,0
E0005311,U02041,Signup,2024-03-31,0
E0005312,U02042,Install,2024-01-07,0
E0005313,U02042,Signup,2024-01-07,0
E0005314,U02043,Install,2024-04-12,0
E0005315,U02043,Signup,2024-04-12,0
E0005316,U02044,Install,2024-05-09,0
E0005317,U02044,Signup,2024-05-09,0
E0005318,U02045,Install,2024-05-05,0
E0005319,U02045,Signup,2024-05-05,0
E0005320,U02045,Onboarding,2024-05-06,1
E0005321,U02045,First_Action,2024-05-08,3
E0005322,U02045,Day1_Active,2024-05-09,4
E0005323,U02045,Day7_Active,2024-05-15,10
E0005324,U02046,Install,2024-01-24,0
E0005325,U02046,Signup,2024-01-24,0
E0005326,U02047,Install,2024-01-02,0
E0005327,U02047,Signup,2024-01-02,0
E0005328,U02047,Onboarding,2024-01-03,1
E0005329,U02048,Install,2024-03-20,0
E0005330,U02048,Signup,2024-03-20,0
E0005331,U02048,Onboarding,2024-03-21,1
E0005332,U02049,Install,2024-01-22,0
E0005333,U02049,Signup,2024-01-22,0
E0005334,U02049,Onboarding,2024-01-23,1
E0005335,U02050,Install,2024-06-14,0
E0005336,U02050,Signup,2024-06-14,0
E0005337,U02051,Install,2024-05-12,0
E0005338,U02051,Signup,2024-05-12,0
E0005339,U02051,Onboarding,2024-05-13,1
E0005340,U02052,Install,2024-06-18,0
E0005341,U02052,Signup,2024-06-18,0
E0005342,U02052,Onboarding,2024-06-19,1
E0005343,U02052,First_Action,2024-06-21,3
E0005344,U02052,Day1_Active,2024-06-22,4
E0005345,U02053,Install,2024-05-12,0
E0005346,U02053,Signup,2024-05-12,0
E0005347,U02053,Onboarding,2024-05-13,1
E0005348,U02054,Install,2024-01-29,0
E0005349,U02054,Signup,2024-01-29,0
E0005350,U02054,Onboarding,2024-01-30,1
E0005351,U02055,Install,2024-03-08,0
E0005352,U02055,Signup,2024-03-08,0
E0005353,U02055,Onboarding,2024-03-09,1
E0005354,U02056,Install,2024-02-06,0
E0005355,U02056,Signup,2024-02-06,0
E0005356,U02056,Onboarding,2024-02-07,1
E0005357,U02056,First_Action,2024-02-09,3
E0005358,U02057,Install,2024-02-10,0
E0005359,U02058,Install,2024-05-01,0
E0005360,U02058,Signup,2024-05-01,0
E0005361,U02059,Install,2024-06-12,0
E0005362,U02059,Signup,2024-06-12,0
E0005363,U02059,Onboarding,2024-06-13,1
E0005364,U02060,Install,2024-05-18,0
E0005365,U02060,Signup,2024-05-18,0
E0005366,U02060,Onboarding,2024-05-19,1
E0005367,U02060,First_Action,2024-05-21,3
E0005368,U02061,Install,2024-05-26,0
E0005369,U02062,Install,2024-01-22,0
E0005370,U02062,Signup,2024-01-22,0
E0005371,U02062,Onboarding,2024-01-23,1
E0005372,U02062,First_Action,2024-01-25,3
E0005373,U02062,Day1_Active,2024-01-26,4
E0005374,U02062,Day7_Active,2024-02-01,10
E0005375,U02063,Install,2024-03-05,0
E0005376,U02064,Install,2024-05-13,0
E0005377,U02064,Signup,2024-05-13,0
E0005378,U02065,Install,2024-04-05,0
E0005379,U02065,Signup,2024-04-05,0
E0005380,U02066,Install,2024-04-08,0
E0005381,U02066,Signup,2024-04-08,0
E0005382,U02067,Install,2024-03-01,0
E0005383,U02067,Signup,2024-03-01,0
E0005384,U02067,Onboarding,2024-03-02,1
E0005385,U02067,First_Action,2024-03-04,3
E0005386,U02067,Day1_Active,2024-03-05,4
E0005387,U02068,Install,2024-06-09,0
E0005388,U02068,Signup,2024-06-09,0
E0005389,U02068,Onboarding,2024-06-10,1
E0005390,U02069,Install,2024-03-08,0
E0005391,U02069,Signup,2024-03-08,0
E0005392,U02069,Onboarding,2024-03-09,1
E0005393,U02069,First_Action,2024-03-11,3
E0005394,U02070,Install,2024-03-27,0
E0005395,U02070,Signup,2024-03-27,0
E0005396,U02070,Onboarding,2024-03-28,1
E0005397,U02070,First_Action,2024-03-30,3
E0005398,U02071,Install,2024-04-26,0
E0005399,U02071,Signup,2024-04-26,0
E0005400,U02071,Onboarding,2024-04-27,1
E0005401,U02071,First_Action,2024-04-29,3
E0005402,U02071,Day1_Active,2024-04-30,4
E0005403,U02072,Install,2024-04-03,0
E0005404,U02072,Signup,2024-04-03,0
E0005405,U02073,Install,2024-01-29,0
E0005406,U02073,Signup,2024-01-29,0
E0005407,U02074,Install,2024-05-21,0
E0005408,U02075,Install,2024-05-10,0
E0005409,U02075,Signup,2024-05-10,0
E0005410,U02075,Onboarding,2024-05-11,1
E0005411,U02076,Install,2024-03-31,0
E0005412,U02077,Install,2024-05-16,0
E0005413,U02077,Signup,2024-05-16,0
E0005414,U02077,Onboarding,2024-05-17,1
E0005415,U02077,First_Action,2024-05-19,3
E0005416,U02078,Install,2024-01-26,0
E0005417,U02078,Signup,2024-01-26,0
E0005418,U02078,Onboarding,2024-01-27,1
E0005419,U02078,First_Action,2024-01-29,3
E0005420,U02078,Day1_Active,2024-01-30,4
E0005421,U02079,Install,2024-02-08,0
E0005422,U02080,Install,2024-04-12,0
E0005423,U02080,Signup,2024-04-12,0
E0005424,U02081,Install,2024-02-04,0
E0005425,U02081,Signup,2024-02-04,0
E0005426,U02081,Onboarding,2024-02-05,1
E0005427,U02081,First_Action,2024-02-07,3
E0005428,U02082,Install,2024-02-23,0
E0005429,U02083,Install,2024-02-06,0
E0005430,U02083,Signup,2024-02-06,0
E0005431,U02083,Onboarding,2024-02-07,1
E0005432,U02083,First_Action,2024-02-09,3
E0005433,U02083,Day1_Active,2024-02-10,4
E0005434,U02084,Install,2024-04-10,0
E0005435,U02084,Signup,2024-04-10,0
E0005436,U02084,Onboarding,2024-04-11,1
E0005437,U02084,First_Action,2024-04-13,3
E0005438,U02085,Install,2024-01-19,0
E0005439,U02085,Signup,2024-01-19,0
E0005440,U02086,Install,2024-05-29,0
E0005441,U02086,Signup,2024-05-29,0
E0005442,U02086,Onboarding,2024-05-30,1
E0005443,U02086,First_Action,2024-06-01,3
E0005444,U02086,Day1_Active,2024-06-02,4
E0005445,U02087,Install,2024-01-03,0
E0005446,U02087,Signup,2024-01-03,0
E0005447,U02087,Onboarding,2024-01-04,1
E0005448,U02088,Install,2024-02-29,0
E0005449,U02088,Signup,2024-02-29,0
E0005450,U02089,Install,2024-01-19,0
E0005451,U02090,Install,2024-01-11,0
E0005452,U02091,Install,2024-06-30,0
E0005453,U02091,Signup,2024-06-30,0
E0005454,U02092,Install,2024-06-03,0
E0005455,U02092,Signup,2024-06-03,0
E0005456,U02092,Onboarding,2024-06-04,1
E0005457,U02093,Install,2024-06-28,0
E0005458,U02093,Signup,2024-06-28,0
E0005459,U02093,Onboarding,2024-06-29,1
E0005460,U02094,Install,2024-03-11,0
E0005461,U02094,Signup,2024-03-11,0
E0005462,U02094,Onboarding,2024-03-12,1
E0005463,U02095,Install,2024-04-01,0
E0005464,U02095,Signup,2024-04-01,0
E0005465,U02096,Install,2024-05-31,0
E0005466,U02097,Install,2024-06-04,0
E0005467,U02098,Install,2024-06-03,0
E0005468,U02098,Signup,2024-06-03,0
E0005469,U02099,Install,2024-03-02,0
E0005470,U02099,Signup,2024-03-02,0
E0005471,U02100,Install,2024-01-11,0
E0005472,U02100,Signup,2024-01-11,0
E0005473,U02100,Onboarding,2024-01-12,1
E0005474,U02100,First_Action,2024-01-14,3
E0005475,U02101,Install,2024-04-12,0
E0005476,U02101,Signup,2024-04-12,0
E0005477,U02101,Onboarding,2024-04-13,1
E0005478,U02102,Install,2024-05-25,0
E0005479,U02102,Signup,2024-05-25,0
E0005480,U02103,Install,2024-01-08,0
E0005481,U02104,Install,2024-03-04,0
E0005482,U02105,Install,2024-02-11,0
E0005483,U02105,Signup,2024-02-11,0
E0005484,U02105,Onboarding,2024-02-12,1
E0005485,U02106,Install,2024-03-30,0
E0005486,U02106,Signup,2024-03-30,0
E0005487,U02106,Onboarding,2024-03-31,1
E0005488,U02107,Install,2024-05-17,0
E0005489,U02107,Signup,2024-05-17,0
E0005490,U02107,Onboarding,2024-05-18,1
E0005491,U02107,First_Action,2024-05-20,3
E0005492,U02107,Day1_Active,2024-05-21,4
E0005493,U02107,Day7_Active,2024-05-27,10
E0005494,U02108,Install,2024-01-24,0
E0005495,U02108,Signup,2024-01-24,0
E0005496,U02108,Onboarding,2024-01-25,1
E0005497,U02109,Install,2024-03-08,0
E0005498,U02109,Signup,2024-03-08,0
E0005499,U02109,Onboarding,2024-03-09,1
E0005500,U02109,First_Action,2024-03-11,3
E0005501,U02110,Install,2024-02-10,0
E0005502,U02111,Install,2024-06-28,0
E0005503,U02111,Signup,2024-06-28,0
E0005504,U02112,Install,2024-01-20,0
E0005505,U02112,Signup,2024-01-20,0
E0005506,U02112,Onboarding,2024-01-21,1
E0005507,U02112,First_Action,2024-01-23,3
E0005508,U02112,Day1_Active,2024-01-24,4
E0005509,U02113,Install,2024-03-08,0
E0005510,U02113,Signup,2024-03-08,0
E0005511,U02113,Onboarding,2024-03-09,1
E0005512,U02113,First_Action,2024-03-11,3
E0005513,U02114,Install,2024-03-16,0
E0005514,U02114,Signup,2024-03-16,0
E0005515,U02115,Install,2024-03-03,0
E0005516,U02115,Signup,2024-03-03,0
E0005517,U02115,Onboarding,2024-03-04,1
E0005518,U02115,First_Action,2024-03-06,3
E0005519,U02116,Install,2024-02-26,0
E0005520,U02116,Signup,2024-02-26,0
E0005521,U02116,Onboarding,2024-02-27,1
E0005522,U02117,Install,2024-03-03,0
E0005523,U02117,Signup,2024-03-03,0
E0005524,U02118,Install,2024-05-25,0
E0005525,U02118,Signup,2024-05-25,0
E0005526,U02118,Onboarding,2024-05-26,1
E0005527,U02118,First_Action,2024-05-28,3
E0005528,U02118,Day1_Active,2024-05-29,4
E0005529,U02118,Day7_Active,2024-06-04,10
E0005530,U02119,Install,2024-04-09,0
E0005531,U02119,Signup,2024-04-09,0
E0005532,U02119,Onboarding,2024-04-10,1
E0005533,U02120,Install,2024-04-04,0
E0005534,U02121,Install,2024-06-26,0
E0005535,U02121,Signup,2024-06-26,0
E0005536,U02122,Install,2024-02-02,0
E0005537,U02122,Signup,2024-02-02,0
E0005538,U02123,Install,2024-01-27,0
E0005539,U02123,Signup,2024-01-27,0
E0005540,U02123,Onboarding,2024-01-28,1
E0005541,U02124,Install,2024-05-21,0
E0005542,U02124,Signup,2024-05-21,0
E0005543,U02125,Install,2024-04-22,0
E0005544,U02125,Signup,2024-04-22,0
E0005545,U02125,Onboarding,2024-04-23,1
E0005546,U02126,Install,2024-05-23,0
E0005547,U02126,Signup,2024-05-23,0
E0005548,U02126,Onboarding,2024-05-24,1
E0005549,U02126,First_Action,2024-05-26,3
E0005550,U02127,Install,2024-03-31,0
E0005551,U02127,Signup,2024-03-31,0
E0005552,U02127,Onboarding,2024-04-01,1
E0005553,U02127,First_Action,2024-04-03,3
E0005554,U02128,Install,2024-06-02,0
E0005555,U02129,Install,2024-04-25,0
E0005556,U02129,Signup,2024-04-25,0
E0005557,U02130,Install,2024-05-10,0
E0005558,U02130,Signup,2024-05-10,0
E0005559,U02131,Install,2024-01-02,0
E0005560,U02131,Signup,2024-01-02,0
E0005561,U02131,Onboarding,2024-01-03,1
E0005562,U02131,First_Action,2024-01-05,3
E0005563,U02132,Install,2024-01-19,0
E0005564,U02132,Signup,2024-01-19,0
E0005565,U02132,Onboarding,2024-01-20,1
E0005566,U02132,First_Action,2024-01-22,3
E0005567,U02133,Install,2024-06-02,0
E0005568,U02133,Signup,2024-06-02,0
E0005569,U02133,Onboarding,2024-06-03,1
E0005570,U02134,Install,2024-01-31,0
E0005571,U02134,Signup,2024-01-31,0
E0005572,U02134,Onboarding,2024-02-01,1
E0005573,U02134,First_Action,2024-02-03,3
E0005574,U02134,Day1_Active,2024-02-04,4
E0005575,U02135,Install,2024-04-14,0
E0005576,U02135,Signup,2024-04-14,0
E0005577,U02136,Install,2024-02-15,0
E0005578,U02136,Signup,2024-02-15,0
E0005579,U02136,Onboarding,2024-02-16,1
E0005580,U02136,First_Action,2024-02-18,3
E0005581,U02136,Day1_Active,2024-02-19,4
E0005582,U02136,Day7_Active,2024-02-25,10
E0005583,U02137,Install,2024-02-28,0
E0005584,U02138,Install,2024-03-06,0
E0005585,U02138,Signup,2024-03-06,0
E0005586,U02138,Onboarding,2024-03-07,1
E0005587,U02138,First_Action,2024-03-09,3
E0005588,U02139,Install,2024-02-13,0
E0005589,U02140,Install,2024-05-25,0
E0005590,U02140,Signup,2024-05-25,0
E0005591,U02141,Install,2024-02-16,0
E0005592,U02141,Signup,2024-02-16,0
E0005593,U02141,Onboarding,2024-02-17,1
E0005594,U02142,Install,2024-04-05,0
E0005595,U02142,Signup,2024-04-05,0
E0005596,U02142,Onboarding,2024-04-06,1
E0005597,U02142,First_Action,2024-04-08,3
E0005598,U02143,Install,2024-02-08,0
E0005599,U02143,Signup,2024-02-08,0
E0005600,U02143,Onboarding,2024-02-09,1
E0005601,U02143,First_Action,2024-02-11,3
E0005602,U02144,Install,2024-01-31,0
E0005603,U02144,Signup,2024-01-31,0
E0005604,U02145,Install,2024-05-12,0
E0005605,U02145,Signup,2024-05-12,0
E0005606,U02145,Onboarding,2024-05-13,1
E0005607,U02145,First_Action,2024-05-15,3
E0005608,U02145,Day1_Active,2024-05-16,4
E0005609,U02145,Day7_Active,2024-05-22,10
E0005610,U02146,Install,2024-03-27,0
E0005611,U02146,Signup,2024-03-27,0
E0005612,U02147,Install,2024-01-30,0
E0005613,U02147,Signup,2024-01-30,0
E0005614,U02147,Onboarding,2024-01-31,1
E0005615,U02147,First_Action,2024-02-02,3
E0005616,U02148,Install,2024-05-05,0
E0005617,U02148,Signup,2024-05-05,0
E0005618,U02148,Onboarding,2024-05-06,1
E0005619,U02149,Install,2024-06-17,0
E0005620,U02149,Signup,2024-06-17,0
E0005621,U02149,Onboarding,2024-06-18,1
E0005622,U02150,Install,2024-03-23,0
E0005623,U02150,Signup,2024-03-23,0
E0005624,U02151,Install,2024-06-13,0
E0005625,U02151,Signup,2024-06-13,0
E0005626,U02151,Onboarding,2024-06-14,1
E0005627,U02151,First_Action,2024-06-16,3
E0005628,U02151,Day1_Active,2024-06-17,4
E0005629,U02151,Day7_Active,2024-06-23,10
E0005630,U02152,Install,2024-04-19,0
E0005631,U02152,Signup,2024-04-19,0
E0005632,U02153,Install,2024-05-03,0
E0005633,U02153,Signup,2024-05-03,0
E0005634,U02153,Onboarding,2024-05-04,1
E0005635,U02154,Install,2024-06-27,0
E0005636,U02154,Signup,2024-06-27,0
E0005637,U02154,Onboarding,2024-06-28,1
E0005638,U02154,First_Action,2024-06-30,3
E0005639,U02154,Day1_Active,2024-07-01,4
E0005640,U02155,Install,2024-05-26,0
E0005641,U02155,Signup,2024-05-26,0
E0005642,U02155,Onboarding,2024-05-27,1
E0005643,U02155,First_Action,2024-05-29,3
E0005644,U02156,Install,2024-03-18,0
E0005645,U02156,Signup,2024-03-18,0
E0005646,U02157,Install,2024-04-21,0
E0005647,U02157,Signup,2024-04-21,0
E0005648,U02157,Onboarding,2024-04-22,1
E0005649,U02157,First_Action,2024-04-24,3
E0005650,U02158,Install,2024-02-24,0
E0005651,U02158,Signup,2024-02-24,0
E0005652,U02158,Onboarding,2024-02-25,1
E0005653,U02158,First_Action,2024-02-27,3
E0005654,U02158,Day1_Active,2024-02-28,4
E0005655,U02159,Install,2024-02-22,0
E0005656,U02160,Install,2024-06-25,0
E0005657,U02160,Signup,2024-06-25,0
E0005658,U02161,Install,2024-03-25,0
E0005659,U02162,Install,2024-01-12,0
E0005660,U02162,Signup,2024-01-12,0
E0005661,U02162,Onboarding,2024-01-13,1
E0005662,U02162,First_Action,2024-01-15,3
E0005663,U02163,Install,2024-06-23,0
E0005664,U02163,Signup,2024-06-23,0
E0005665,U02164,Install,2024-03-10,0
E0005666,U02164,Signup,2024-03-10,0
E0005667,U02164,Onboarding,2024-03-11,1
E0005668,U02164,First_Action,2024-03-13,3
E0005669,U02165,Install,2024-02-18,0
E0005670,U02165,Signup,2024-02-18,0
E0005671,U02165,Onboarding,2024-02-19,1
E0005672,U02165,First_Action,2024-02-21,3
E0005673,U02165,Day1_Active,2024-02-22,4
E0005674,U02166,Install,2024-06-27,0
E0005675,U02166,Signup,2024-06-27,0
E0005676,U02166,Onboarding,2024-06-28,1
E0005677,U02167,Install,2024-02-10,0
E0005678,U02168,Install,2024-03-06,0
E0005679,U02168,Signup,2024-03-06,0
E0005680,U02169,Install,2024-05-25,0
E0005681,U02170,Install,2024-01-23,0
E0005682,U02171,Install,2024-01-28,0
E0005683,U02171,Signup,2024-01-28,0
E0005684,U02171,Onboarding,2024-01-29,1
E0005685,U02171,First_Action,2024-01-31,3
E0005686,U02171,Day1_Active,2024-02-01,4
E0005687,U02172,Install,2024-01-18,0
E0005688,U02172,Signup,2024-01-18,0
E0005689,U02172,Onboarding,2024-01-19,1
E0005690,U02173,Install,2024-01-11,0
E0005691,U02173,Signup,2024-01-11,0
E0005692,U02173,Onboarding,2024-01-12,1
E0005693,U02173,First_Action,2024-01-14,3
E0005694,U02173,Day1_Active,2024-01-15,4
E0005695,U02173,Day7_Active,2024-01-21,10
E0005696,U02174,Install,2024-01-12,0
E0005697,U02175,Install,2024-03-30,0
E0005698,U02175,Signup,2024-03-30,0
E0005699,U02175,Onboarding,2024-03-31,1
E0005700,U02176,Install,2024-05-09,0
E0005701,U02176,Signup,2024-05-09,0
E0005702,U02176,Onboarding,2024-05-10,1
E0005703,U02177,Install,2024-04-22,0
E0005704,U02177,Signup,2024-04-22,0
E0005705,U02178,Install,2024-03-22,0
E0005706,U02178,Signup,2024-03-22,0
E0005707,U02179,Install,2024-02-13,0
E0005708,U02179,Signup,2024-02-13,0
E0005709,U02179,Onboarding,2024-02-14,1
E0005710,U02179,First_Action,2024-02-16,3
E0005711,U02179,Day1_Active,2024-02-17,4
E0005712,U02180,Install,2024-01-02,0
E0005713,U02181,Install,2024-02-27,0
E0005714,U02181,Signup,2024-02-27,0
E0005715,U02181,Onboarding,2024-02-28,1
E0005716,U02182,Install,2024-05-01,0
E0005717,U02182,Signup,2024-05-01,0
E0005718,U02183,Install,2024-03-01,0
E0005719,U02183,Signup,2024-03-01,0
E0005720,U02183,Onboarding,2024-03-02,1
E0005721,U02184,Install,2024-02-09,0
E0005722,U02184,Signup,2024-02-09,0
E0005723,U02184,Onboarding,2024-02-10,1
E0005724,U02185,Install,2024-04-09,0
E0005725,U02186,Install,2024-02-06,0
E0005726,U02186,Signup,2024-02-06,0
E0005727,U02187,Install,2024-02-02,0
E0005728,U02187,Signup,2024-02-02,0
E0005729,U02188,Install,2024-04-25,0
E0005730,U02188,Signup,2024-04-25,0
E0005731,U02188,Onboarding,2024-04-26,1
E0005732,U02189,Install,2024-05-15,0
E0005733,U02190,Install,2024-06-17,0
E0005734,U02191,Install,2024-04-05,0
E0005735,U02191,Signup,2024-04-05,0
E0005736,U02191,Onboarding,2024-04-06,1
E0005737,U02191,First_Action,2024-04-08,3
E0005738,U02192,Install,2024-03-17,0
E0005739,U02193,Install,2024-03-27,0
E0005740,U02193,Signup,2024-03-27,0
E0005741,U02194,Install,2024-04-23,0
E0005742,U02194,Signup,2024-04-23,0
E0005743,U02194,Onboarding,2024-04-24,1
E0005744,U02194,First_Action,2024-04-26,3
E0005745,U02195,Install,2024-06-23,0
E0005746,U02195,Signup,2024-06-23,0
E0005747,U02195,Onboarding,2024-06-24,1
E0005748,U02196,Install,2024-04-15,0
E0005749,U02196,Signup,2024-04-15,0
E0005750,U02197,Install,2024-06-05,0
E0005751,U02198,Install,2024-01-17,0
E0005752,U02198,Signup,2024-01-17,0
E0005753,U02198,Onboarding,2024-01-18,1
E0005754,U02198,First_Action,2024-01-20,3
E0005755,U02198,Day1_Active,2024-01-21,4
E0005756,U02198,Day7_Active,2024-01-27,10
E0005757,U02199,Install,2024-03-21,0
E0005758,U02200,Install,2024-01-17,0
E0005759,U02200,Signup,2024-01-17,0
E0005760,U02200,Onboarding,2024-01-18,1
E0005761,U02201,Install,2024-06-29,0
E0005762,U02201,Signup,2024-06-29,0
E0005763,U02201,Onboarding,2024-06-30,1
E0005764,U02201,First_Action,2024-07-02,3
E0005765,U02202,Install,2024-02-11,0
E0005766,U02203,Install,2024-04-30,0
E0005767,U02203,Signup,2024-04-30,0
E0005768,U02204,Install,2024-02-07,0
E0005769,U02204,Signup,2024-02-07,0
E0005770,U02204,Onboarding,2024-02-08,1
E0005771,U02205,Install,2024-05-02,0
E0005772,U02205,Signup,2024-05-02,0
E0005773,U02206,Install,2024-05-29,0
E0005774,U02206,Signup,2024-05-29,0
E0005775,U02206,Onboarding,2024-05-30,1
E0005776,U02206,First_Action,2024-06-01,3
E0005777,U02206,Day1_Active,2024-06-02,4
E0005778,U02207,Install,2024-03-29,0
E0005779,U02207,Signup,2024-03-29,0
E0005780,U02208,Install,2024-03-17,0
E0005781,U02209,Install,2024-02-20,0
E0005782,U02210,Install,2024-06-03,0
E0005783,U02210,Signup,2024-06-03,0
E0005784,U02210,Onboarding,2024-06-04,1
E0005785,U02210,First_Action,2024-06-06,3
E0005786,U02210,Day1_Active,2024-06-07,4
E0005787,U02211,Install,2024-04-03,0
E0005788,U02211,Signup,2024-04-03,0
E0005789,U02211,Onboarding,2024-04-04,1
E0005790,U02211,First_Action,2024-04-06,3
E0005791,U02211,Day1_Active,2024-04-07,4
E0005792,U02212,Install,2024-05-05,0
E0005793,U02212,Signup,2024-05-05,0
E0005794,U02212,Onboarding,2024-05-06,1
E0005795,U02213,Install,2024-04-20,0
E0005796,U02213,Signup,2024-04-20,0
E0005797,U02213,Onboarding,2024-04-21,1
E0005798,U02213,First_Action,2024-04-23,3
E0005799,U02213,Day1_Active,2024-04-24,4
E0005800,U02213,Day7_Active,2024-04-30,10
E0005801,U02214,Install,2024-03-26,0
E0005802,U02214,Signup,2024-03-26,0
E0005803,U02214,Onboarding,2024-03-27,1
E0005804,U02214,First_Action,2024-03-29,3
E0005805,U02214,Day1_Active,2024-03-30,4
E0005806,U02215,Install,2024-01-05,0
E0005807,U02215,Signup,2024-01-05,0
E0005808,U02216,Install,2024-03-10,0
E0005809,U02216,Signup,2024-03-10,0
E0005810,U02217,Install,2024-04-14,0
E0005811,U02217,Signup,2024-04-14,0
E0005812,U02218,Install,2024-03-13,0
E0005813,U02219,Install,2024-03-22,0
E0005814,U02220,Install,2024-03-03,0
E0005815,U02220,Signup,2024-03-03,0
E0005816,U02220,Onboarding,2024-03-04,1
E0005817,U02221,Install,2024-01-20,0
E0005818,U02221,Signup,2024-01-20,0
E0005819,U02221,Onboarding,2024-01-21,1
E0005820,U02222,Install,2024-02-09,0
E0005821,U02222,Signup,2024-02-09,0
E0005822,U02222,Onboarding,2024-02-10,1
E0005823,U02223,Install,2024-06-19,0
E0005824,U02224,Install,2024-01-21,0
E0005825,U02224,Signup,2024-01-21,0
E0005826,U02224,Onboarding,2024-01-22,1
E0005827,U02225,Install,2024-02-23,0
E0005828,U02225,Signup,2024-02-23,0
E0005829,U02225,Onboarding,2024-02-24,1
E0005830,U02225,First_Action,2024-02-26,3
E0005831,U02225,Day1_Active,2024-02-27,4
E0005832,U02225,Day7_Active,2024-03-04,10
E0005833,U02226,Install,2024-02-20,0
E0005834,U02226,Signup,2024-02-20,0
E0005835,U02226,Onboarding,2024-02-21,1
E0005836,U02227,Install,2024-05-31,0
E0005837,U02227,Signup,2024-05-31,0
E0005838,U02227,Onboarding,2024-06-01,1
E0005839,U02227,First_Action,2024-06-03,3
E0005840,U02228,Install,2024-02-20,0
E0005841,U02229,Install,2024-01-20,0
E0005842,U02229,Signup,2024-01-20,0
E0005843,U02229,Onboarding,2024-01-21,1
E0005844,U02230,Install,2024-05-31,0
E0005845,U02231,Install,2024-03-29,0
E0005846,U02231,Signup,2024-03-29,0
E0005847,U02231,Onboarding,2024-03-30,1
E0005848,U02231,First_Action,2024-04-01,3
E0005849,U02231,Day1_Active,2024-04-02,4
E0005850,U02231,Day7_Active,2024-04-08,10
E0005851,U02232,Install,2024-02-11,0
E0005852,U02232,Signup,2024-02-11,0
E0005853,U02232,Onboarding,2024-02-12,1
E0005854,U02233,Install,2024-04-20,0
E0005855,U02234,Install,2024-01-23,0
E0005856,U02235,Install,2024-01-17,0
E0005857,U02235,Signup,2024-01-17,0
E0005858,U02236,Install,2024-04-04,0
E0005859,U02237,Install,2024-05-30,0
E0005860,U02237,Signup,2024-05-30,0
E0005861,U02238,Install,2024-04-13,0
E0005862,U02238,Signup,2024-04-13,0
E0005863,U02239,Install,2024-04-17,0
E0005864,U02239,Signup,2024-04-17,0
E0005865,U02239,Onboarding,2024-04-18,1
E0005866,U02240,Install,2024-02-08,0
E0005867,U02240,Signup,2024-02-08,0
E0005868,U02241,Install,2024-05-31,0
E0005869,U02242,Install,2024-02-20,0
E0005870,U02242,Signup,2024-02-20,0
E0005871,U02243,Install,2024-02-28,0
E0005872,U02243,Signup,2024-02-28,0
E0005873,U02243,Onboarding,2024-02-29,1
E0005874,U02243,First_Action,2024-03-02,3
E0005875,U02243,Day1_Active,2024-03-03,4
E0005876,U02244,Install,2024-05-04,0
E0005877,U02244,Signup,2024-05-04,0
E0005878,U02244,Onboarding,2024-05-05,1
E0005879,U02245,Install,2024-05-02,0
E0005880,U02245,Signup,2024-05-02,0
E0005881,U02245,Onboarding,2024-05-03,1
E0005882,U02245,First_Action,2024-05-05,3
E0005883,U02245,Day1_Active,2024-05-06,4
E0005884,U02245,Day7_Active,2024-05-12,10
E0005885,U02246,Install,2024-05-05,0
E0005886,U02246,Signup,2024-05-05,0
E0005887,U02246,Onboarding,2024-05-06,1
E0005888,U02246,First_Action,2024-05-08,3
E0005889,U02247,Install,2024-04-19,0
E0005890,U02247,Signup,2024-04-19,0
E0005891,U02247,Onboarding,2024-04-20,1
E0005892,U02248,Install,2024-06-25,0
E0005893,U02248,Signup,2024-06-25,0
E0005894,U02249,Install,2024-04-16,0
E0005895,U02249,Signup,2024-04-16,0
E0005896,U02249,Onboarding,2024-04-17,1
E0005897,U02250,Install,2024-06-11,0
E0005898,U02250,Signup,2024-06-11,0
E0005899,U02250,Onboarding,2024-06-12,1
E0005900,U02251,Install,2024-03-25,0
E0005901,U02252,Install,2024-02-28,0
E0005902,U02252,Signup,2024-02-28,0
E0005903,U02252,Onboarding,2024-02-29,1
E0005904,U02252,First_Action,2024-03-02,3
E0005905,U02252,Day1_Active,2024-03-03,4
E0005906,U02253,Install,2024-01-05,0
E0005907,U02253,Signup,2024-01-05,0
E0005908,U02254,Install,2024-05-15,0
E0005909,U02254,Signup,2024-05-15,0
E0005910,U02254,Onboarding,2024-05-16,1
E0005911,U02254,First_Action,2024-05-18,3
E0005912,U02255,Install,2024-04-25,0
E0005913,U02255,Signup,2024-04-25,0
E0005914,U02255,Onboarding,2024-04-26,1
E0005915,U02255,First_Action,2024-04-28,3
E0005916,U02256,Install,2024-01-16,0
E0005917,U02256,Signup,2024-01-16,0
E0005918,U02257,Install,2024-05-23,0
E0005919,U02257,Signup,2024-05-23,0
E0005920,U02258,Install,2024-05-17,0
E0005921,U02258,Signup,2024-05-17,0
E0005922,U02259,Install,2024-03-16,0
